,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.window_threshold,MipTimeRetrieval.window_length,MipTimeRetrieval.timing_type,MipTimeRetrieval.constant_fraction,MipTimeRetrieval.pe_hit_time,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
359,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,1,0.6,8,0.544841533841759,0.4080558227084883,0.4775415691021884,0.4281657359590464,1.3865253510738462,-0.5798015243614814
360,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,2,0.2,4,0.5448474212169014,0.4079892311338758,0.47749803747287056,0.42813740467062567,1.1142430954415896,-0.35006833925096825
361,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,2,0.2,6,0.5448474212169014,0.4079892311338758,0.47749803747287056,0.42813740467062567,1.2078545634107551,-0.38154761748068355
362,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,2,0.2,8,0.5448474212169014,0.4079892311338758,0.47749803747287056,0.42813740467062567,1.2572077743292216,-0.3953201632884534
363,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,2,0.4,4,0.5448474212169014,0.4079892311338758,0.47749803747287056,0.42813740467062567,1.1719314518301627,-0.3217472532301842
364,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,2,0.4,6,0.5448474212169014,0.4079892311338758,0.47749803747287056,0.42813740467062567,1.3569161375113898,-0.3979454433399593
365,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,2,0.4,8,0.5448474212169014,0.4079892311338758,0.47749803747287056,0.42813740467062567,1.399529673821251,-0.4199464910467542
366,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,2,0.6,4,0.5448474212169014,0.4079892311338758,0.47749803747287056,0.42813740467062567,1.1883700243684128,-0.3193353008242473
367,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,2,0.6,6,0.5448474212169014,0.4079892311338758,0.47749803747287056,0.42813740467062567,1.3269704621742378,-0.41217978729235266
368,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,2,0.6,8,0.5448474212169014,0.4079892311338758,0.47749803747287056,0.42813740467062567,1.3347561952805478,-0.417031086596146
369,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,3,0.2,4,0.5448598457620359,0.4079707916584137,0.4775166937983193,0.4281049406542842,1.1748452326364793,-0.3188004315828769
370,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,3,0.2,6,0.5448598457620359,0.4079707916584137,0.4775166937983193,0.4281049406542842,1.2506666478380257,-0.32301838959484236
371,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,3,0.2,8,0.5448598457620359,0.4079707916584137,0.4775166937983193,0.4281049406542842,1.324761623258111,-0.3478197641581442
372,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,3,0.4,4,0.5448598457620359,0.4079707916584137,0.4775166937983193,0.4281049406542842,1.2102335376674258,-0.3071003210260844
373,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,3,0.4,6,0.5448598457620359,0.4079707916584137,0.4775166937983193,0.4281049406542842,1.37138325591243,-0.36351216405349723
374,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,3,0.4,8,0.5448598457620359,0.4079707916584137,0.4775166937983193,0.4281049406542842,1.4106047779086355,-0.3727653558068351
375,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,3,0.6,4,0.5448598457620359,0.4079707916584137,0.4775166937983193,0.4281049406542842,1.2137274637259707,-0.3120744955483429
376,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,3,0.6,6,0.5448598457620359,0.4079707916584137,0.4775166937983193,0.4281049406542842,1.2997527660121269,-0.359252206295223
377,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,4.0,pe hit time,0.5,3,0.6,8,0.5448598457620359,0.4079707916584137,0.4775166937983193,0.4281049406542842,1.3120008148004563,-0.3661366818178681
378,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.1,3,0.2,4,0.865302221477782,0.8205551242613148,0.9000886526560666,0.7716049383152076,1.0695152962142696,-0.40992308618049084
379,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.1,3,0.2,6,0.865302221477782,0.8205551242613148,0.9000886526560666,0.7716049383152076,1.1223495290266576,-0.4098951095065323
380,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.1,3,0.2,8,0.865302221477782,0.8205551242613148,0.9000886526560666,0.7716049383152076,1.3140235329747718,-0.4224609204042474
381,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.1,3,0.4,4,0.865302221477782,0.8205551242613148,0.9000886526560666,0.7716049383152076,1.0172398429279423,-0.41126505225492627
382,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.1,3,0.4,6,0.865302221477782,0.8205551242613148,0.9000886526560666,0.7716049383152076,1.0811836841969078,-0.41867900124178237
383,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.1,3,0.4,8,0.865302221477782,0.8205551242613148,0.9000886526560666,0.7716049383152076,1.224955177901684,-0.44918299098210984
384,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.1,3,0.6,4,0.865302221477782,0.8205551242613148,0.9000886526560666,0.7716049383152076,0.9813493778787719,-0.4425414514887841
385,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.1,3,0.6,6,0.865302221477782,0.8205551242613148,0.9000886526560666,0.7716049383152076,1.0324985724970934,-0.4527727555836979
386,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.1,3,0.6,8,0.865302221477782,0.8205551242613148,0.9000886526560666,0.7716049383152076,1.1763160285541432,-0.4978153957330001
387,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.3,3,0.2,4,0.8653022216347378,0.8205551242703961,0.9000886526702835,0.7716049383084767,1.1218281490251072,-0.4853209472084979
388,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.3,3,0.2,6,0.8653022216347378,0.8205551242703961,0.9000886526702835,0.7716049383084767,1.1318845007783211,-0.48210748821097454
389,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.3,3,0.2,8,0.8653022216347378,0.8205551242703961,0.9000886526702835,0.7716049383084767,1.1773010658628633,-0.49098199484944005
390,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.3,3,0.4,4,0.8653022216347378,0.8205551242703961,0.9000886526702835,0.7716049383084767,1.0802253519628233,-0.537875830144508
391,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.3,3,0.4,6,0.8653022216347378,0.8205551242703961,0.9000886526702835,0.7716049383084767,1.0833014790347162,-0.5368775330471417
392,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.3,3,0.4,8,0.8653022216347378,0.8205551242703961,0.9000886526702835,0.7716049383084767,1.0959997253124543,-0.5364887459418064
393,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.3,3,0.6,4,0.8653022216347378,0.8205551242703961,0.9000886526702835,0.7716049383084767,1.0381550498517704,-0.5567861667294186
394,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.3,3,0.6,6,0.8653022216347378,0.8205551242703961,0.9000886526702835,0.7716049383084767,1.0365368388266578,-0.5508216397460709
395,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.3,3,0.6,8,0.8653022216347378,0.8205551242703961,0.9000886526702835,0.7716049383084767,1.0387800425997067,-0.5519730331319646
396,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.5,3,0.2,4,0.8653022216547054,0.8205551242300109,0.9000886526215591,0.7716049383952998,1.3372726605368763,-0.5356506014797808
397,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.5,3,0.2,6,0.8653022216547054,0.8205551242300109,0.9000886526215591,0.7716049383952998,1.3647350516076102,-0.48615235485942554
398,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.5,3,0.2,8,0.8653022216547054,0.8205551242300109,0.9000886526215591,0.7716049383952998,1.3728654732387118,-0.49123570968989966
399,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.5,3,0.4,4,0.8653022216547054,0.8205551242300109,0.9000886526215591,0.7716049383952998,1.3231347341821107,-0.5273164459031747
400,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.5,3,0.4,6,0.8653022216547054,0.8205551242300109,0.9000886526215591,0.7716049383952998,1.3210363838526533,-0.5027697430548267
401,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.5,3,0.4,8,0.8653022216547054,0.8205551242300109,0.9000886526215591,0.7716049383952998,1.3308641355538595,-0.504684050976453
402,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.5,3,0.6,4,0.8653022216547054,0.8205551242300109,0.9000886526215591,0.7716049383952998,1.2698721045582309,-0.5219434049266978
403,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.5,3,0.6,6,0.8653022216547054,0.8205551242300109,0.9000886526215591,0.7716049383952998,1.2672891636905916,-0.5074992515487305
404,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,constant fraction,0.5,3,0.6,8,0.8653022216547054,0.8205551242300109,0.9000886526215591,0.7716049383952998,1.269005917826494,-0.5083545393784251
405,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,1,0.2,4,0.865302221504444,0.8205551242975291,0.9000886525396025,0.7716049383306973,1.1197699269686348,-0.33515985878506976
406,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,1,0.2,6,0.865302221504444,0.8205551242975291,0.9000886525396025,0.7716049383306973,1.2064671399390505,-0.3715745374504026
407,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,1,0.2,8,0.865302221504444,0.8205551242975291,0.9000886525396025,0.7716049383306973,1.4980065092729211,-0.4500644155666729
408,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,1,0.4,4,0.865302221504444,0.8205551242975291,0.9000886525396025,0.7716049383306973,1.0660236079533942,-0.32647295995333464
409,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,1,0.4,6,0.865302221504444,0.8205551242975291,0.9000886525396025,0.7716049383306973,1.1984492840208352,-0.3752628024540603
410,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,1,0.4,8,0.865302221504444,0.8205551242975291,0.9000886525396025,0.7716049383306973,1.4655617590048087,-0.4911298225555382
411,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,1,0.6,4,0.865302221504444,0.8205551242975291,0.9000886525396025,0.7716049383306973,1.0305124671883743,-0.34987175445145874
412,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,1,0.6,6,0.865302221504444,0.8205551242975291,0.9000886525396025,0.7716049383306973,1.1609093569646367,-0.4041017843332056
413,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,1,0.6,8,0.865302221504444,0.8205551242975291,0.9000886525396025,0.7716049383306973,1.4498001357292731,-0.5450014003796375
414,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,2,0.2,4,0.8653022215133536,0.8205551243882443,0.9000886524940125,0.7716049383799004,1.1240265217524315,-0.3681399882236001
415,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,2,0.2,6,0.8653022215133536,0.8205551243882443,0.9000886524940125,0.7716049383799004,1.1790778226364163,-0.3548359761028839
416,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,2,0.2,8,0.8653022215133536,0.8205551243882443,0.9000886524940125,0.7716049383799004,1.2716659047733097,-0.3564924179578592
417,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,2,0.4,4,0.8653022215133536,0.8205551243882443,0.9000886524940125,0.7716049383799004,1.0550088684602377,-0.3697565473948614
418,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,2,0.4,6,0.8653022215133536,0.8205551243882443,0.9000886524940125,0.7716049383799004,1.082435665324282,-0.3733822595055754
419,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,2,0.4,8,0.8653022215133536,0.8205551243882443,0.9000886524940125,0.7716049383799004,1.1195551792770004,-0.3811647869966495
420,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,2,0.6,4,0.8653022215133536,0.8205551243882443,0.9000886524940125,0.7716049383799004,0.9877575342604507,-0.3710765734133603
421,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,2,0.6,6,0.8653022215133536,0.8205551243882443,0.9000886524940125,0.7716049383799004,1.00863281947535,-0.38028129649843895
422,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,2,0.6,8,0.8653022215133536,0.8205551243882443,0.9000886524940125,0.7716049383799004,1.0450576058643863,-0.3894992088926734
423,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,3,0.2,4,0.8653022213811189,0.8205551243368276,0.9000886525454672,0.7716049384082725,1.235426667586689,-0.34088446716853654
424,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,3,0.2,6,0.8653022213811189,0.8205551243368276,0.9000886525454672,0.7716049384082725,1.2630386305831927,-0.2965012211679937
425,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,3,0.2,8,0.8653022213811189,0.8205551243368276,0.9000886525454672,0.7716049384082725,1.3054194759920286,-0.3057557166031804
426,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,3,0.4,4,0.8653022213811189,0.8205551243368276,0.9000886525454672,0.7716049384082725,1.1432540008921401,-0.32761580197437457
427,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,3,0.4,6,0.8653022213811189,0.8205551243368276,0.9000886525454672,0.7716049384082725,1.1616958529536674,-0.32593225880391813
428,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,3,0.4,8,0.8653022213811189,0.8205551243368276,0.9000886525454672,0.7716049384082725,1.175180428628201,-0.32765266524793135
429,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,3,0.6,4,0.8653022213811189,0.8205551243368276,0.9000886525454672,0.7716049384082725,1.0633334949920723,-0.338106067713663
430,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,3,0.6,6,0.8653022213811189,0.8205551243368276,0.9000886525454672,0.7716049384082725,1.071995647617765,-0.3359949378220668
431,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,12.0,pe hit time,0.5,3,0.6,8,0.8653022213811189,0.8205551243368276,0.9000886525454672,0.7716049384082725,1.071523223111614,-0.33576467792281334
432,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.1,3,0.2,4,0.9935073498868447,0.976805124351559,0.9667553191958722,0.9567901237267191,1.008102825767406,-0.4220710773432637
433,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.1,3,0.2,6,0.9935073498868447,0.976805124351559,0.9667553191958722,0.9567901237267191,-6.771951773183506,-9.70387482226169
434,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.1,3,0.2,8,0.9935073498868447,0.976805124351559,0.9667553191958722,0.9567901237267191,0.8150941835106487,-0.5299205722959656
435,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.1,3,0.4,4,0.9935073498868447,0.976805124351559,0.9667553191958722,0.9567901237267191,1.021420782037774,-0.4169028475567198
436,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.1,3,0.4,6,0.9935073498868447,0.976805124351559,0.9667553191958722,0.9567901237267191,1.063973754199441,-0.41494012447235795
437,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.1,3,0.4,8,0.9935073498868447,0.976805124351559,0.9667553191958722,0.9567901237267191,1.1307456827610278,-0.4232498567398044
438,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.1,3,0.6,4,0.9935073498868447,0.976805124351559,0.9667553191958722,0.9567901237267191,1.0031968304003762,-0.433514626063687
439,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.1,3,0.6,6,0.9935073498868447,0.976805124351559,0.9667553191958722,0.9567901237267191,1.045465941013149,-0.43324857034775033
440,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.1,3,0.6,8,0.9935073498868447,0.976805124351559,0.9667553191958722,0.9567901237267191,1.1111297379960956,-0.44025794188850503
441,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.3,3,0.2,4,0.9935073498498526,0.9768051245462032,0.9667553192691701,0.8950617286140962,0.8795582751053548,-0.5095982361164321
442,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.3,3,0.2,6,0.9935073498498526,0.9768051245462032,0.9667553192691701,0.8950617286140962,1.5276919819970254,-0.7466008879180215
443,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.3,3,0.2,8,0.9935073498498526,0.9768051245462032,0.9667553192691701,0.8950617286140962,1.4871529205060114,-0.7144531372619207
444,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.3,3,0.4,4,0.9935073498498526,0.9768051245462032,0.9667553192691701,0.8950617286140962,1.1628143825294128,-0.47949183678949175
445,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.3,3,0.4,6,0.9935073498498526,0.9768051245462032,0.9667553192691701,0.8950617286140962,1.1660553977230472,-0.46607665578525936
446,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.3,3,0.4,8,0.9935073498498526,0.9768051245462032,0.9667553192691701,0.8950617286140962,1.1756690303219324,-0.46743648278459043
447,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.3,3,0.6,4,0.9935073498498526,0.9768051245462032,0.9667553192691701,0.8950617286140962,1.1361480623103482,-0.4877005953660629
448,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.3,3,0.6,6,0.9935073498498526,0.9768051245462032,0.9667553192691701,0.8950617286140962,1.1405754238962598,-0.47498930483967244
449,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.3,3,0.6,8,0.9935073498498526,0.9768051245462032,0.9667553192691701,0.8950617286140962,1.1474849608052358,-0.47650286115924745
450,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.5,3,0.2,4,0.9935073497524202,0.976805124439362,0.9667553194014941,0.9567901235548717,5.45004041257608e+22,-2.903884687627865e+22
451,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.5,3,0.2,6,0.9935073497524202,0.976805124439362,0.9667553194014941,0.9567901235548717,-3.7415418088947995e+23,-49594823614.851814
452,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.5,3,0.2,8,0.9935073497524202,0.976805124439362,0.9667553194014941,0.9567901235548717,0.8628483332459451,-1.2889429116294622
453,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.5,3,0.4,4,0.9935073497524202,0.976805124439362,0.9667553194014941,0.9567901235548717,1.5311406124686147,-0.3504277322557106
454,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.5,3,0.4,6,0.9935073497524202,0.976805124439362,0.9667553194014941,0.9567901235548717,1.5909970854489517,-0.3012640365139451
455,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.5,3,0.4,8,0.9935073497524202,0.976805124439362,0.9667553194014941,0.9567901235548717,1.6349180743666292,-0.29411671522925276
456,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.5,3,0.6,4,0.9935073497524202,0.976805124439362,0.9667553194014941,0.9567901235548717,1.47898245366558,-0.3223388504366914
457,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.5,3,0.6,6,0.9935073497524202,0.976805124439362,0.9667553194014941,0.9567901235548717,1.5507723975734256,-0.29019765147644005
458,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,constant fraction,0.5,3,0.6,8,0.9935073497524202,0.976805124439362,0.9667553194014941,0.9567901235548717,1.5881474093165353,-0.2863478051704346
459,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,1,0.2,4,0.9935073496060981,0.976805124241169,0.966755319281762,0.9567901235607675,1.033227779682998,-0.4264090624344425
460,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,1,0.2,6,0.9935073496060981,0.976805124241169,0.966755319281762,0.9567901235607675,1.5857938198484691,-0.2226180602170512
461,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,1,0.2,8,0.9935073496060981,0.976805124241169,0.966755319281762,0.9567901235607675,-4.424886025413893e+22,2.584238649912333e+22
462,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,1,0.4,4,0.9935073496060981,0.976805124241169,0.966755319281762,0.9567901235607675,1.0743872492420343,-0.32186491168046955
463,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,1,0.4,6,0.9935073496060981,0.976805124241169,0.966755319281762,0.9567901235607675,1.2150187134525785,-0.3664992220882739
464,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,1,0.4,8,0.9935073496060981,0.976805124241169,0.966755319281762,0.9567901235607675,1.4638453226462114,-0.4779397929782621
465,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,1,0.6,4,0.9935073496060981,0.976805124241169,0.966755319281762,0.9567901235607675,1.0529399579444099,-0.32946562502736304
466,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,1,0.6,6,0.9935073496060981,0.976805124241169,0.966755319281762,0.9567901235607675,1.2016758895962647,-0.3815225281430571
467,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,1,0.6,8,0.9935073496060981,0.976805124241169,0.966755319281762,0.9567901235607675,1.468563186706625,-0.5019251756501344
468,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,2,0.2,4,0.9935073496328368,0.976805124565942,0.9667553192148475,0.9567901235353906,0.9693179726403652,-0.23838498567085295
469,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,2,0.2,6,0.9935073496328368,0.976805124565942,0.9667553192148475,0.9567901235353906,0.4523184043414678,-0.45640123758872453
470,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,2,0.2,8,0.9935073496328368,0.976805124565942,0.9667553192148475,0.9567901235353906,2.2438161634583226e+17,3.111464703103312e+17
471,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,2,0.4,4,0.9935073496328368,0.976805124565942,0.9667553192148475,0.9567901235353906,1.0884881271187679,-0.35642275414747154
472,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,2,0.4,6,0.9935073496328368,0.976805124565942,0.9667553192148475,0.9567901235353906,1.1261987161750855,-0.35599397789346976
473,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,2,0.4,8,0.9935073496328368,0.976805124565942,0.9667553192148475,0.9567901235353906,1.1974809487143692,-0.3691564918873435
474,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,2,0.6,4,0.9935073496328368,0.976805124565942,0.9667553192148475,0.9567901235353906,1.0411048973984023,-0.35175117330289585
475,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,2,0.6,6,0.9935073496328368,0.976805124565942,0.9667553192148475,0.9567901235353906,1.077786119852594,-0.35181299042105774
476,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,2,0.6,8,0.9935073496328368,0.976805124565942,0.9667553192148475,0.9567901235353906,1.146168688823289,-0.36419641053598906
477,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,3,0.2,4,0.9935073496829228,0.9768051245419582,0.9667553193391855,0.9567901235262659,3.698140884099311e+19,1.3330310608999313e+20
478,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,3,0.2,6,0.9935073496829228,0.9768051245419582,0.9667553193391855,0.9567901235262659,-6.164410269403487e+20,7.229480339792517e+19
479,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,3,0.2,8,0.9935073496829228,0.9768051245419582,0.9667553193391855,0.9567901235262659,-1.223066169507068e+23,4.482290362484659e+22
480,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,3,0.4,4,0.9935073496829228,0.9768051245419582,0.9667553193391855,0.9567901235262659,1.1787193275265961,-0.32757411642331036
481,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,3,0.4,6,0.9935073496829228,0.9768051245419582,0.9667553193391855,0.9567901235262659,1.213823088039302,-0.32616215262358483
482,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,3,0.4,8,0.9935073496829228,0.9768051245419582,0.9667553193391855,0.9567901235262659,1.2445779249071371,-0.32469156409532013
483,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,3,0.6,4,0.9935073496829228,0.9768051245419582,0.9667553193391855,0.9567901235262659,1.1267547448902984,-0.32475492109634396
484,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,3,0.6,6,0.9935073496829228,0.9768051245419582,0.9667553193391855,0.9567901235262659,1.145063101038828,-0.3165601001604057
485,2.0,5.0,0.5,4.0,1000.0,200.0,3.0,36.0,pe hit time,0.5,3,0.6,8,0.9935073496829228,0.9768051245419582,0.9667553193391855,0.9567901235262659,1.1632260913845038,-0.31724217028596247
486,2.0,5.0,0.5,6.0,1000.0,200.0,1.0,4.0,constant fraction,0.1,3,0.2,4,0.5540476040682123,0.456276477877019,0.47958181008459316,0.441609240923792,1.1598328343611477,-0.4162103234257956
